open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
Pe99f043a-dfae-4dc9-b088-837759b286aa,Oefd749e1-51fc-4f5f-89eb-5a1aa38f3b99,2015-10-01 05:10:04,WLAN,WLAN,,,,,,,,,,3782,1890,8.752268,,CZ.NIC,7,3,Android,Sony Xperia Z1,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,2852,195.113.192,,,false,-54,7223282.704,27053,24626,{},,,,,,,,
Pee9e13a3-4287-4870-a3cc-6d4b146905b4,Ocd8e9794-9c32-4af3-ac56-3c3c92b29443,2015-10-01 05:11:23,WLAN,WLAN,50.76507650765077,14.439946018893387,,30.0,,,,,,3623,2743,16.985103,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,16246,188.175.206,,,false,,7228304.642,,,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O0cfb51f8-1cbf-4810-b5e3-943b650b7b10,2015-10-01 05:14:18,3G,HSPA+,49.57700913,17.23325353,gps,3.0,,,,,,22779,2167,50.231583,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.138,,,true,-71,7223747.970000001,242590183,1719,{444},,,,,,,,
P41c4a4bf-f46d-4050-aabb-59aac7f0e21f,O561f7159-c4ac-406c-9107-a2cb42a0c9eb,2015-10-01 05:16:13,3G,HSPA+,50.1852688,14.4767533,network,1045.0,,,,,,3767,1542,40.985392,,CZ.NIC,7,3,Android,Xiaomi MI 2S (MI 2S),2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.6,,,false,-97,7226209.906,1171754,39800,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O0a0c4464-8437-4fb5-90ce-c10b9f12dde8,2015-10-01 05:17:30,3G,HSPA+,49.57994764,17.22791255,gps,4.0,,,,,,26877,3730,34.102619,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.226,,,true,-59,7223651.53,242590185,1719,{444},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O3386b3e7-b3e7-442c-850d-7a196af37b69,2015-10-01 05:20:40,3G,HSPA+,49.58848272,17.23054826,gps,3.0,,,,,,13312,3418,35.974819,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.226,,,true,-59,7223781.131,242590281,1719,{444},,,,,,,,
Pcd4d18dc-6807-48c0-b59f-4028010abb52,Of49174d7-e375-4251-a0ff-853683c384a0,2015-10-01 05:22:54,WLAN,WLAN,49.73897365,13.58671249,gps,6.0,,,,,,18047,12169,16.256297,,CZ.NIC,7,3,Android,HTC One M9,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,93.99.25,,,false,-51,7222735.817,222730508,40260,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O77d8ac20-86c6-422d-8af3-12defd485be2,2015-10-01 05:24:16,3G,HSPA+,49.58951206,17.23423732,gps,4.0,,,,,,13262,3697,35.071082,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.226,,,true,-61,7224760.869,242590279,1719,{444},,,,,,,,
P1ad8a205-c1cd-4a54-9385-4eceeaffe6fa,O6ff2522c-1dfa-43c4-a076-4073edc4e20a,2015-10-01 05:30:56,4G,LTE,49.22232223222322,17.655870445344128,,5.0,,,,,,24818,4178,79.970884,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,230-02,nat_public_to_public_ipv4,5610,37.188.229,,,false,,7224297.196,,,{},,,,,,,,
Pdda2a890-9c7a-44c1-9181-17f58faa3f52,O184c78ed-3f25-45cc-8361-ad2cbdd031ca,2015-10-01 05:31:35,2G,EDGE,49.59644326,18.39132985,gps,10.0,,,,,,118,9,231.030488,,CZ.NIC,7,1,Android,E2303,2.0.41-CZ_0.9.13-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.39,,,false,-89,7253635.1850000005,43556,28712,{},,,,,,,,
Pe99f043a-dfae-4dc9-b088-837759b286aa,O6923aa59-a943-41e8-996b-08304cb0036a,2015-10-01 05:32:50,WLAN,WLAN,,,,,,,,,,3825,1925,12.982106,,CZ.NIC,7,3,Android,Sony Xperia Z1,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,2852,195.113.192,,,false,-54,7223089.293,242590490,3812,{},,,,,,,,
Pf5900e4c-d7cb-4152-891a-64358c452212,O34616d83-b63f-440d-871c-5fa3d087bcda,2015-10-01 05:36:09,WLAN,WLAN,49.6396233,18.1328359,network,42.0,,,,,,2862,1159,16.250971,,CZ.NIC,7,3,Android,SENCOR ELEMENT 9.7V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,15935,217.66.183,,,false,-70,7224597.243,,,{},,,,,,,,
Pdda2a890-9c7a-44c1-9181-17f58faa3f52,O9d52ffb6-1cd9-4375-8241-649a8aa62d67,2015-10-01 05:41:29,4G,LTE,49.60040486,18.3795467,gps,3.0,,,,,,2055,99,54.34238,-116,CZ.NIC,7,3,Android,E2303,2.0.41-CZ_0.9.13-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.39,,,true,,7236400.541,17956107,45450,{362},,,,,,,,
Pc81885af-3a1e-4cfb-88e5-3353791313f8,O06b8cfcf-35f3-4938-9d2a-59f209de3bf2,2015-10-01 05:48:37,WLAN,WLAN,49.21152115211521,18.735492577597842,,10.0,,,,,,17125,7514,31.966782,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,6830,188.167.44,,,false,,7227356.821,,,{},,,,,,,,
P7db1e5ab-66a3-4f15-b4be-693b4c3d5ae7,Ob3be78c3-f539-4da3-8715-d53d0658fe98,2015-10-01 06:01:06,WLAN,WLAN,49.53825382538254,18.31578947368421,,166.0343647838827,,,,,,14496,3866,30.387435,,CZ.NIC,7,3,iOS,"iPhone7,1",1.3.8,,,,nat_local_to_public_ipv4,25248,212.158.152,,,false,,7223338.920999999,,,{},,,,,,,,
P4cbea851-f56d-4900-aba7-e8fcf95250de,O87f84ea8-f72c-472e-9ff7-ecbe30e12bff,2015-10-01 06:04:40,WLAN,WLAN,50.0533907,15.7538077,network,26.0,,,,,,844,3968,304.703024,,CZ.NIC,7,1,Android,Galaxy Tab 2 7.0,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29208,212.80.67,,,false,-68,7237233.247,1370043,38075,{},,,,,,,,
P4cbea851-f56d-4900-aba7-e8fcf95250de,O26b4826c-e6fb-47e7-8b7e-922a0510c986,2015-10-01 06:05:43,WLAN,WLAN,50.0533969,15.7538521,network,28.0,,,,,,2964,843,304.982219,,CZ.NIC,7,1,Android,Galaxy Tab 2 7.0,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29208,212.80.67,,,false,-56,7237548.222,1370043,38075,{},,,,,,,,
P25d3a6c5-fd30-498b-b2ae-67442a85e7ff,O7bdd6459-4236-4b8e-843c-221ac55b5a74,2015-10-01 06:06:04,3G,HSPA+,49.82137768,18.27030432,gps,3.0,,,,,,17212,2122,49.823294,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.138,,,false,-77,7223920.392,242558910,1720,{},,,,,,,,
P6431659d-8230-4d72-9f71-1be2f735baaa,O07bca628-737f-48a4-9b5f-774b885220f1,2015-10-01 06:06:24,WLAN,WLAN,,,,,,,,,,3396,451,21.161176,,CZ.NIC,7,3,Android,Galaxy S4 Mini,2.0.41-CZ_0.9.4-master,,,,nat_local_to_public_ipv4,48364,94.199.199,,,false,-83,7227024.569,17976077,47150,{},,,,,,,,
Pf5ddc8d4-584b-4115-a09d-ac884230fe28,Oe836b71e-0d48-4bbf-9ebb-fd96d1f38776,2015-10-01 06:07:28,2G,EDGE,49.4373213,12.8193568,network,2585.0,,,,,,256,92,163.057833,,CZ.NIC,7,1,Android,Galaxy S2,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.22,,,true,,7233106.914,34902,32200,{311},,,,,,,,
Pb59a3fe2-1ad8-418f-b73e-326dc3b69efc,Od2126a14-8b4a-4a19-a60b-8b45691033db,2015-10-01 06:08:37,WLAN,WLAN,50.439243924392436,14.929824561403509,,10.0,,,,,,21946,24370,5.198919,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,42477,81.25.22,,,false,,7220239.093,,,{},,,,,,,,
P59b7ad43-9f74-4984-86e5-4b4ce6559e09,Of0a7a8df-0d47-48b3-870e-b69555bd6cfc,2015-10-01 06:16:55,WLAN,WLAN,49.5609277,13.3399976,network,27.0,,,,,,2924,1728,81.911357,,CZ.NIC,7,3,Android,N9800su-2709_v92_jbla828,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,178.77.238,3246,1650,false,-57,7237325.169,,,{},,,,,,,,
P20d42f8c-7161-46d5-b8ed-f9da545c7597,Oc0e9cc7a-83d2-4af3-9787-d0faf8444afa,2015-10-01 06:17:35,WLAN,WLAN,50.35694930185465,13.824151219438173,gps,8.0,,,,,,9500,1844,13.129875,,CZ.NIC,7,3,Android,SM-G925F,2.0.41-CZ_0.9.13-master,,,,no_nat_ipv4,6830,94.113.14,,,false,-84,7223185.19,28095,14428,{},,,,,,,,
P1f3dd72f-4ae0-4911-8c92-9cd5af11675e,Obcd7318e-2f52-4747-9779-115a3f900508,2015-10-01 06:20:07,4G,LTE,49.1910582,16.6138789,network,1208.0,,,,,,59171,21351,31.993153,-77,CZ.NIC,7,3,Android,LGE LG G3 (LG-D855),2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.17,,,false,,7222178.420999999,794379,38023,{},,,,,,,,
Pb04767a5-3312-49ac-8e5c-632f7abf77b6,Oc6733206-87f4-4176-b4be-12741697e693,2015-10-01 06:20:27,WLAN,WLAN,,,,,,,,,,10518,12448,26.956268,,CZ.NIC,7,3,Android,Galaxy Note 3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,44489,92.62.225,,,false,-52,7223139.176,66703616,1221,{},,,,,,,,
P63ce8674-4b39-4a04-b27b-6d1228a52bf5,O108667a6-1e24-4a69-b614-80d5834a86be,2015-10-01 06:26:55,WLAN,WLAN,50.12494664,14.45652241,gps,12.0,,,,,,759,67,77.674883,,CZ.NIC,7,1,Android,Sony Xperia Z1 Compact (D5503),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29134,62.109.129,,,false,-80,7233234.953,640513,34700,{},,,,,,,,
P63ce8674-4b39-4a04-b27b-6d1228a52bf5,O108667a6-1e24-4a69-b614-80d5834a86be,2015-10-01 06:26:55,WLAN,WLAN,50.12494664,14.45652241,gps,12.0,,,,,,759,67,77.674883,,CZ.NIC,7,1,Android,Sony Xperia Z1 Compact (D5503),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29134,62.109.129,,,false,-80,7233234.953,838657,34700,{},,,,,,,,
P63ce8674-4b39-4a04-b27b-6d1228a52bf5,O108667a6-1e24-4a69-b614-80d5834a86be,2015-10-01 06:26:55,WLAN,WLAN,50.12494664,14.45652241,gps,12.0,,,,,,759,67,77.674883,,CZ.NIC,7,1,Android,Sony Xperia Z1 Compact (D5503),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29134,62.109.129,,,false,-80,7233234.953,808962,34700,{},,,,,,,,
P345b6089-153c-4874-9a3f-68701ce9fa27,O44b74bb4-e3e5-42a6-a534-dbabd119da2a,2015-10-01 06:32:36,WLAN,WLAN,49.2019301,16.6023806,network,28.83099937438965,,,,,,26566,17605,12.924597,,CZ.NIC,7,3,Android,V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,false,-80,7222379.600000001,249283446,1824,{},,,,,,,,
P345b6089-153c-4874-9a3f-68701ce9fa27,O4853c0b4-fb5f-4b96-9675-048bd0dd875c,2015-10-01 06:33:57,WLAN,WLAN,49.2020134,16.6023343,network,20.0,,,,,,4357,4789,15.588671,,CZ.NIC,7,3,Android,V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,false,-74,7226614.237,249284238,1824,{},,,,,,,,
P345b6089-153c-4874-9a3f-68701ce9fa27,Oecf5bcc3-ec6a-44ec-a567-00000b555fbb,2015-10-01 06:35:46,WLAN,WLAN,49.2019599,16.6023607,network,28.055999755859375,,,,,,76559,18665,12.418087,,CZ.NIC,7,3,Android,V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,false,-56,7221254.787,249283443,1824,{},,,,,,,,
P345b6089-153c-4874-9a3f-68701ce9fa27,O75fdd61e-7fd0-4501-99c1-2131263e769c,2015-10-01 06:36:58,WLAN,WLAN,49.2019286,16.6023734,network,28.384000778198242,,,,,,37402,18319,14.306193,,CZ.NIC,7,3,Android,V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,false,-55,7220897.805,249283443,1824,{},,,,,,,,
P755878c5-c788-46fc-80cb-5d842e83f178,O9a22ce07-3601-4848-bf11-8115a73e8f65,2015-10-01 06:37:43,4G,LTE,49.18991899189919,16.63157894736842,,65.0,,,,,,16180,5063,40.056909,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,false,,7223371.011,,,{},,,,,,,,
Pfd17aa53-aff2-4866-8e61-aa863f6c92a1,O05937f04-8422-40d0-b77b-2e94e59ba08c,2015-10-01 06:39:19,3G,UMTS,49.828082808280826,18.25910931174089,,10.0,,,,,,7522,829,50.83871,,CZ.NIC,7,3,iOS,iPhone 5s US,1.3.8,,,230-01,nat_local_to_public_ipv4,13036,37.48.39,,,false,,7226350.061,,,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O2a3b7a71-377b-4497-9d03-a561e6167e07,2015-10-01 06:45:40,3G,HSPA+,49.57717886,17.25276159,gps,4.0,,,,,,24726,3508,33.986646,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.231,,,true,-55,7223299.479,242590182,1719,{444},,,,,,,,
P08433bca-f3ff-4262-a6a3-d52757b070af,O92afea81-26f2-4ada-897b-5c5497bc34f6,2015-10-01 06:49:41,4G,LTE,49.5581342,15.9339631,network,3447.0,,,,,,23201,16870,22.85246,-64,CZ.NIC,7,3,Android,Galaxy S3 LTE,2.0.41-CZ_0.9.10-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,false,,7222467.382,18084621,65534,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O6dc61cba-e043-40a9-9822-ab0040d6cd06,2015-10-01 06:49:41,3G,HSPA+,49.57347318,17.25178231,gps,4.0,,,,,,25319,2493,35.875501,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.231,,,true,-75,7223241.455999999,242590181,1719,{444},,,,,,,,
Pb990f1e2-84e5-48bc-a169-e94991a89c1c,O1b81e86d-2d89-4833-8b01-1217dd73903d,2015-10-01 06:54:15,4G,LTE,50.06208304,14.4694172,gps,53.0,,,,,,25104,18846,39.996301,-79,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.230,,,false,,7222238.013,10307329,1144,{},,,,,,,,
Pb990f1e2-84e5-48bc-a169-e94991a89c1c,O2f4a0159-5261-4ed9-a049-af2b4a4f4165,2015-10-01 06:55:51,4G,LTE,50.05699921,14.47056363,gps,15.0,,,,,,15059,15159,40.01019,-83,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.230,,,false,,7224433.214,10312448,1144,{},,,,,,,,
P6b28ed85-a304-419a-a099-ac61d39fa272,O4b640a69-0048-4fc1-a305-2e85b1960ddd,2015-10-01 06:59:28,3G,HSPA+,49.59158092,17.27503187,gps,11.0,,,,,,18788,2982,46.164666,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.231,,,true,-67,7223423.269,242590230,1719,{444},,,,,,,,
Pb0314472-2372-4c93-b4d8-e76cf768f160,O943c0d5d-3ac5-4dbc-8d80-50b608d11551,2015-10-01 06:59:46,WLAN,WLAN,,,,,,,,,,10102,994,10.144649,,CZ.NIC,7,3,Android,Galaxy Note3 Neo (SM-N7505),2.0.41-CZ_0.9.13-master,,,,nat_public_to_public_ipv4,6830,94.113.157,,,false,-31,7223917.534999999,35894039,10111,{},,,,,,,,
P08433bca-f3ff-4262-a6a3-d52757b070af,Oc3f6845a-fdd2-4e4f-a298-a228ae6ed9a0,2015-10-01 07:02:54,4G,LTE,49.5585216,15.9462716,network,1784.0,,,,,,26265,19519,22.459225,-59,CZ.NIC,7,3,Android,Galaxy S3 LTE,2.0.41-CZ_0.9.10-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,7221503.115,18084619,65534,{411},,,,,,,,
Pb0314472-2372-4c93-b4d8-e76cf768f160,O4b9e5923-eba1-4fed-bac8-d31c5e6741a8,2015-10-01 07:03:19,WLAN,WLAN,,,,,,,,,,42557,19966,10.462905,,CZ.NIC,7,3,Android,Galaxy Note3 Neo (SM-N7505),2.0.41-CZ_0.9.13-master,,,,nat_public_to_public_ipv4,6830,94.113.157,,,false,-28,7221833.304,35894039,10111,{},,,,,,,,
Pb0314472-2372-4c93-b4d8-e76cf768f160,Oed73c4d1-e85f-4090-ab8a-3f7d1d209711,2015-10-01 07:04:02,WLAN,WLAN,,,,,,,,,,43891,20023,9.347406,,CZ.NIC,7,3,Android,Galaxy Note3 Neo (SM-N7505),2.0.41-CZ_0.9.13-master,,,,nat_public_to_public_ipv4,6830,94.113.157,,,false,-27,7221492.755,35894039,10111,{},,,,,,,,
Pb2cd2097-7598-4b57-bd46-531e8f5ca3e7,Oe2a62202-ce42-477c-b3f6-e96238379429,2015-10-01 07:06:22,4G,LTE,50.1030863,14.3923455,network,66.39199829101562,,,,,,15505,14592,43.813028,-88,CZ.NIC,7,3,Android,ASUS_Z00AD,2.0.41-CZ_0.9.13-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.36,,,false,,7223165.3889999995,27243788,10109,{},,,,,,,,
P345b6089-153c-4874-9a3f-68701ce9fa27,O01989b01-1c44-4a00-955a-f27f8bce21b1,2015-10-01 07:07:24,WLAN,WLAN,49.2019471,16.6023503,network,27.22100067138672,,,,,,34209,18255,12.684208,,CZ.NIC,7,3,Android,V3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,false,-56,7221607.9520000005,249283443,1824,{},,,,,,,,
